"Collection.code"	"Collected.by"	"DateCollected.Start."	"Locality.Name"	"District"	"State.Prov"	"Country"	"LocLatitude"	"LocLongitude"	"X.Species.Genus"	"Species.groups"	"SpeciesName"
"3875"	"CRBA003759"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3876"	"CRBA003766"	"Arnedo, Bellvert, Domènech & Oromí"	"21/3/2019"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3877"	"CRBA003787"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Degollada de Archejo"	"Hermigua"	"La Gomera"	"Canary Islands"	28.13344	-17.254938	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3878"	"CRBA003804"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Degollada de Archejo"	"Hermigua"	"La Gomera"	"Canary Islands"	28.13344	-17.254938	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3879"	"CRBA003810"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Degollada de Archejo"	"Hermigua"	"La Gomera"	"Canary Islands"	28.13344	-17.254938	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3880"	"CRBA003811"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Degollada de Archejo"	"Hermigua"	"La Gomera"	"Canary Islands"	28.13344	-17.254938	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3881"	"CRBA003819"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Degollada de Archejo"	"Hermigua"	"La Gomera"	"Canary Islands"	28.13344	-17.254938	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3882"	"CRBA003836"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Majona"	"Hermigua"	"La Gomera"	"Canary Islands"	28.13438	-17.168397	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3883"	"CRBA003838"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3884"	"CRBA003841"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3885"	"CRBA003842"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3886"	"CRBA003859"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3887"	"CRBA003860"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3888"	"CRBA003862"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3889"	"CRBA003863"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3890"	"CRBA003868"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3891"	"CRBA003869"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3892"	"CRBA003875"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3893"	"CRBA003876"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3894"	"CRBA003877"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3895"	"CRBA003879"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3896"	"CRBA003883"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3897"	"CRBA003890"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3898"	"CRBA003891"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3899"	"CRBA003893"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3900"	"CRBA003895"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3901"	"CRBA003898"	"Arnedo, Bellvert, Domènech & Oromí"	"22/3/2019"	"Barranco de Juel, East"	"Hermigua"	"La Gomera"	"Canary Islands"	28.14832	-17.15772	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3902"	"CRBA003919"	"Arnedo, Bellvert, Domènech & Oromí"	"23/3/2019"	"Las Hayas"	"Valle Gran Rey"	"La Gomera"	"Canary Islands"	28.133622	-17.282405	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3903"	"CRBA003920"	"Arnedo, Bellvert, Domènech & Oromí"	"23/3/2019"	"Las Hayas"	"Valle Gran Rey"	"La Gomera"	"Canary Islands"	28.133622	-17.282405	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3904"	"CRBA003922"	"Arnedo, Bellvert, Domènech & Oromí"	"23/3/2019"	"Pajarito"	"San Sebastian"	"La Gomera"	"Canary Islands"	28.10695	-17.241012	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3905"	"CRBA003923"	"Arnedo, Bellvert, Domènech & Oromí"	"23/3/2019"	"Pajarito"	"San Sebastian"	"La Gomera"	"Canary Islands"	28.108856	-17.241604	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3906"	"CRBA003924"	"Arnedo, Bellvert, Domènech & Oromí"	"23/3/2019"	"Pajarito"	"San Sebastian"	"La Gomera"	"Canary Islands"	28.108856	-17.241604	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3907"	"CRBA003925"	"Arnedo, Bellvert, Domènech & Oromí"	"23/3/2019"	"Pajarito"	"San Sebastian"	"La Gomera"	"Canary Islands"	28.108856	-17.241604	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3908"	"CRBA003926"	"Arnedo, Bellvert, Domènech & Oromí"	"23/3/2019"	"Pajarito"	"San Sebastian"	"La Gomera"	"Canary Islands"	28.108856	-17.241604	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3909"	"CRBA003927"	"Arnedo, Bellvert, Domènech & Oromí"	"23/3/2019"	"Pajarito"	"San Sebastian"	"La Gomera"	"Canary Islands"	28.108856	-17.241604	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3910"	"NMH000115"	"GIET"	"10/29/2001"	"Llanos de Crispín"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.123587	-17.258887	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3911"	"NMH000233"	"P. Oromí"	"12/9/1994"	"Barranco de Majona"	"San Sebastián"	"La Gomera"	"Canary Islands"	28.15183	-17.139235	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3912"	"NMH000238"	"P. Oromí"	"9/10/1983"	"Barranco de Matarnos. Monte del Cedro"	"Hermigua"	"La Gomera"	"Canary Islands"	28.12504	-17.242183	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3913"	"NMH001455"	"P. Oromí & H. López"	"2/4/2009"	"Pie del Roque Cano"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.184542	-17.256932	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3914"	"NMH001456"	"P. Oromí & H. López"	"2/4/2009"	"Túnel de Agulo (Lado Las Rosas)"	"Agulo"	"La Gomera"	"Canary Islands"	28.192455	-17.198191	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3915"	"NMH001457"	"P. Oromí & H. López"	"2/4/2009"	"El Cepo"	"Agulo"	"La Gomera"	"Canary Islands"	28.191769	-17.216818	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3916"	"NMH001721"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3917"	"NMH001722"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3918"	"NMH001723"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3919"	"NMH001724"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3920"	"NMH001725"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3921"	"NMH001726"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3922"	"NMH001727"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3923"	"NMH001728"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3924"	"NMH001729"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3925"	"NMH001730"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3926"	"NMH001731"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3927"	"NMH001732"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3928"	"NMH001733"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3929"	"NMH001734"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3930"	"NMH001735"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3931"	"NMH001736"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3932"	"NMH001737"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3933"	"NMH001738"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3934"	"NMH001739"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3935"	"NMH001740"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3936"	"NMH001765"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3937"	"NMH001766"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3938"	"NMH001767"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3939"	"NMH001768"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3940"	"NMH001780"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3941"	"NMH001781"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3942"	"NMH001782"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3943"	"NMH001783"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3944"	"NMH001784"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3945"	"NMH001785"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3946"	"NMH001786"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3947"	"NMH001787"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3948"	"NMH001788"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3949"	"NMH001789"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3950"	"NMH001790"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3951"	"NMH001791"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3952"	"NMH001792"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3953"	"NMH001793"	"N. Macías & S. Toft"	"4/8/2011"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3954"	"NMH001799"	"N. Macías & S. Toft"	"4/7/2011"	"Ctra. Juego de Bolas- Laguna Grande"	"Agulo"	"La Gomera"	"Canary Islands"	28.129925	-17.254707	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3955"	"NMH001800"	"N. Macías & S. Toft"	"4/7/2011"	"Ctra. Juego de Bolas- Laguna Grande"	"Agulo"	"La Gomera"	"Canary Islands"	28.129925	-17.254707	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3956"	"NMH001801"	"N. Macías & S. Toft"	"4/7/2011"	"Ctra. Juego de Bolas- Laguna Grande"	"Agulo"	"La Gomera"	"Canary Islands"	28.129925	-17.254707	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3957"	"NMH001802"	"N. Macías & S. Toft"	"4/7/2011"	"Ctra. Juego de Bolas- Laguna Grande"	"Agulo"	"La Gomera"	"Canary Islands"	28.129925	-17.254707	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3958"	"NMH001807"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3959"	"NMH001808"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3960"	"NMH001809"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3961"	"NMH001810"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3962"	"NMH001811"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3963"	"NMH001812"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3964"	"NMH001813"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3965"	"NMH001814"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3966"	"NMH001815"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3967"	"NMH001816"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3968"	"NMH001817"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3969"	"NMH001818"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3970"	"NMH001819"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Vallehermoso"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3971"	"NMH001820"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3972"	"NMH001821"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3973"	"NMH001822"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3974"	"NMH001823"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3975"	"NMH001824"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3976"	"NMH001825"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3977"	"NMH001826"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3978"	"NMH001827"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3979"	"NMH001892"	"N. Macías & S. de la Cruz"	"3/10/2012"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3980"	"NMH001894"	"N. Macías & S. de la Cruz"	"3/9/2012"	"Ctra. Juego de Bolas- Laguna Grande"	"Agulo"	"La Gomera"	"Canary Islands"	28.129925	-17.254707	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3981"	"NMH001895"	"N. Macías & S. de la Cruz"	"3/9/2012"	"Ctra. Juego de Bolas- Laguna Grande"	"Agulo"	"La Gomera"	"Canary Islands"	28.129925	-17.254707	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3982"	"NMH001896"	"N. Macías & S. de la Cruz"	"3/9/2012"	"Ctra. Juego de Bolas- Laguna Grande"	"Agulo"	"La Gomera"	"Canary Islands"	28.129925	-17.254707	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3983"	"NMH001897"	"N. Macías & S. de la Cruz"	"3/9/2012"	"Ctra. Juego de Bolas- Laguna Grande"	"Agulo"	"La Gomera"	"Canary Islands"	28.129925	-17.254707	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3984"	"NMH002241"	"N. Macías & S. de la Cruz"	"3/27/2013"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3985"	"NMH002242"	"N. Macías & S. de la Cruz"	"3/27/2013"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3986"	"NMH002243"	"N. Macías & S. de la Cruz"	"3/27/2013"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3987"	"NMH002244"	"N. Macías & S. de la Cruz"	"3/27/2013"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
"3988"	"NMH002245"	"N. Macías & S. de la Cruz"	"3/27/2013"	"Teselinde. Ermita de Santa Clara"	"Vallehermoso"	"La Gomera"	"Canary Islands"	28.1963	-17.28754	"Dysdera"	"Western Canarian"	"gomerensis_G"
